date_string,dividend,earnings,cpi,cape
1951-08-01,19.22120917992278,32.34184401544402,25.9,12.256989084145141
1951-09-01,18.908101149425285,31.223245977011487,26.1,12.444953157150037
1951-10-01,18.381515945038167,30.814966497709925,26.2,12.309457904118686
1951-11-01,17.79141069090909,30.294480218181818,26.4,11.852030617771042
1951-12-01,17.275000754716977,29.89432754716981,26.5,12.14707256810678
1952-01-01,17.315799160754715,29.731011405283017,26.5,12.527059748172299
1952-02-01,17.4887103513308,29.792421207604562,26.3,12.364119350461092
1952-03-01,17.529819011406843,29.627863117870717,26.3,12.362339087390367
1952-04-01,17.586399999999998,29.269672727272727,26.4,12.242728683266883
1952-05-01,17.709381818181814,29.023709090909087,26.4,12.200478761945837
1952-06-01,17.765071698113207,28.669150188679243,26.5,12.447881581789368
1952-07-01,17.631999999999998,28.535507199999998,26.7,12.669112889622479
1952-08-01,17.631999999999998,28.6164928,26.7,12.678378236328617
1952-09-01,17.631999999999998,28.697599999999994,26.7,12.434678020425503
1952-10-01,17.469907199999998,28.859692799999998,26.7,12.13118355868687
1952-11-01,17.307692799999998,29.021907199999998,26.7,12.473469765515308
1952-12-01,17.145599999999998,29.183999999999997,26.7,12.93396430616137
1953-01-01,17.21005714285714,29.41577142857143,26.6,13.010773447995177
1953-02-01,17.275000754716977,29.649292075471692,26.5,12.859346880687891
1953-03-01,17.21005714285714,29.65988571428571,26.6,12.834819340092489
1953-04-01,17.250702171428568,29.985412114285708,26.6,12.163901454006798
1953-05-01,17.2267072,30.1972928,26.7,12.141970791867777
1953-06-01,17.20277014925373,30.407713432835813,26.8,11.624407885470077
1953-07-01,17.20277014925373,30.56920140895522,26.8,11.750201645309994
1953-08-01,17.138819330855018,30.6165696,26.9,11.715076201734
1953-09-01,17.138819330855018,30.77745724907063,26.9,11.13934935726292
1953-10-01,17.19559111111111,30.50317489777777,27,11.391934765421409
1953-11-01,17.380211152416354,30.455561255018587,26.9,11.644070268505768
1953-12-01,17.500907063197026,30.29467360594795,26.9,11.75444918402729
1954-01-01,17.58141123568773,30.455561255018587,26.9,12.002650554927824
1954-02-01,17.661794712267657,30.6165696,26.9,12.215052485432835
1954-03-01,17.742298884758362,30.77745724907063,26.9,12.420105295189972
1954-04-01,17.72769693134328,31.174932752238803,26.8,12.907868184060915
1954-05-01,17.58141123568773,31.34074506468401,26.9,13.312042238025857
1954-06-01,17.500907063197026,31.622328624535317,26.9,13.357885903658996
1954-07-01,17.58141123568773,31.66252036282528,26.9,13.833009564245323
1954-08-01,17.661794712267657,31.70283279702602,26.9,14.04211234732057
1954-09-01,17.80850149253731,31.86146865671641,26.8,14.35647414329697
1954-10-01,18.091135737313433,32.42685829253731,26.8,14.619231935730554
1954-11-01,18.373891128358206,32.99212678208955,26.8,15.117311697434383
1954-12-01,18.726399999999998,33.6832,26.7,15.78906200232708
1955-01-01,18.8075072,34.4532928,26.7,15.990781062969832
1955-02-01,18.8884928,35.2235072,26.7,16.437728215987114
1955-03-01,18.9696,35.9936,26.7,16.219282945537792
1955-04-01,19.0100928,37.0475072,26.7,16.685266628063506
1955-05-01,19.050707199999998,38.101292799999996,26.7,16.518057827257802
1955-06-01,19.0912,39.1552,26.7,17.370091963405308
1955-07-01,19.22191500895522,39.89746409552238,26.8,18.454031906632874
1955-08-01,19.423744692537312,40.78595082985075,26.8,18.22232646304775
1955-09-01,19.5527375464684,41.519393308550185,26.9,18.84396065426131
1955-10-01,19.633241718959106,42.243568773234195,26.9,17.772325789386095
1955-11-01,19.71362519553903,42.96774423791822,26.9,18.835559288273895
1955-12-01,19.86798805970149,43.854949253731334,26.8,18.94236903581357
1956-01-01,20.23142686567164,44.13758349850745,26.8,18.29258538541889
1956-02-01,20.594865671641788,44.420338889552234,26.8,18.26611681512778
1956-03-01,20.95830447761194,44.70297313432835,26.8,19.371210099299958
1956-04-01,21.16197612490706,44.17470334572491,26.9,19.370593634578498
1956-05-01,21.36425934222222,43.65034666666666,27,18.54450659175443
1956-06-01,21.485647058823528,42.971294117647055,27.2,18.158163846958697
1956-07-01,21.486769261313867,42.10462619562043,27.4,18.856797596896786
1956-08-01,21.72412462417582,41.70394000879121,27.3,18.67093711018642
1956-09-01,21.802791240875912,40.99872700729927,27.4,17.836640796312018
1956-10-01,21.33000589963636,40.652830464,27.5,17.41895294863613
1956-11-01,20.93638537309091,40.45613826327272,27.5,17.120339736628253
1956-12-01,20.46845217391304,40.11346086956521,27.6,17.19752272556092
1957-01-01,20.429279791304346,40.07428848695652,27.6,16.717780078533007
1957-02-01,20.316379702527076,39.89046778916967,27.7,15.84373314222974
1957-03-01,20.204408633093525,39.708086330935245,27.8,15.900417108869162
1957-04-01,20.13199139784946,39.64338215913978,27.9,16.123704360211754
1957-05-01,20.06009142857143,39.57902420571428,28,16.598110789114262
1957-06-01,19.988703202846974,39.51523985765124,28.1,16.72991887247287
1957-07-01,19.96216537102473,39.42722693427561,28.3,16.868882383979795
1957-08-01,20.076890459363955,39.61835893144875,28.3,15.868942729452247
1957-09-01,20.191615547703176,39.80960565371025,28.3,15.157274488962214
1957-10-01,20.3063406360424,39.42722693427561,28.3,14.14945148948354
1957-11-01,20.349160563380284,38.90725203380281,28.4,13.736242235298487
1957-12-01,20.463481690140846,38.52621971830986,28.4,13.673246057951388
1958-01-01,20.24466146013986,37.38643488671328,28.6,13.788431552307635
1958-02-01,20.169056022377617,36.516177700699295,28.6,13.784906390337685
1958-03-01,19.953799999999998,35.398266666666665,28.8,13.92558992389294
1958-04-01,19.735002153633214,34.4893785467128,28.9,13.91350176526278
1958-05-01,19.58513625467128,33.70297577854671,28.9,14.323824968409234
1958-06-01,19.435382698961938,32.916573010380624,28.9,14.635555551956271
1958-07-01,19.36836413793103,32.616437164137935,29,14.957457101901133
1958-08-01,19.435382698961938,32.542132949480965,28.9,15.54456689116592
1958-09-01,19.435382698961938,32.35485674740484,28.9,15.931923184092842
1958-10-01,19.510315648442905,32.39226705051903,28.9,16.55980331035157
1958-11-01,19.517601302068964,32.31796283586207,29,16.988883579386332
1958-12-01,19.660069204152247,32.4672,28.9,17.358357365369958
1959-01-01,19.66695042206896,33.17621647448276,29,17.98033934299339
1959-02-01,19.80982275986159,34.11493848581315,28.9,17.759169263611426
1959-03-01,19.884755709342556,34.938751557093426,28.9,18.20087184548563
1959-04-01,19.890862146206892,35.90055042206896,29,18.430753048783423
1959-05-01,19.965424750344827,36.982715784827576,29,18.692721439594184
1959-06-01,19.97123298969072,37.9341855670103,29.1,18.448591397066483
1959-07-01,19.97700144657534,37.91546301369863,29.2,19.09053397579651
1959-08-01,20.051053347945203,38.02665205479451,29.2,18.958803640750208
1959-09-01,20.05652969283276,38.00767781569965,29.3,18.123290556758615
1959-10-01,20.061968783673468,37.73119327346938,29.4,18.021962441515424
